"state","state_name","county","fips","ClusterRank"
"KY","Kentucky","Washington County",21229,"Mid 3"
"KY","Kentucky","Wayne County",21231,"High 1"
"KY","Kentucky","Webster County",21233,"Mid 4"
"KY","Kentucky","Whitley County",21235,"Mid 4"
"KY","Kentucky","Wolfe County",21237,"Mid 4"
"KY","Kentucky","Woodford County",21239,"Mid 3"
"LA","Louisiana","Acadia Parish",22001,"High 3"
"LA","Louisiana","Allen Parish",22003,"High 3"
"LA","Louisiana","Ascension Parish",22005,"High 3"
"LA","Louisiana","Assumption Parish",22007,"High 3"
"LA","Louisiana","Avoyelles Parish",22009,"High 2"
"LA","Louisiana","Beauregard Parish",22011,"High 3"
"LA","Louisiana","Bienville Parish",22013,"High 2"
"LA","Louisiana","Bossier Parish",22015,"High 2"
"LA","Louisiana","Caddo Parish",22017,"High 2"
"LA","Louisiana","Calcasieu Parish",22019,"High 3"
"LA","Louisiana","Caldwell Parish",22021,"High 2"
"LA","Louisiana","Cameron Parish",22023,"High 3"
"LA","Louisiana","Catahoula Parish",22025,"High 2"
"LA","Louisiana","Claiborne Parish",22027,"High 2"
"LA","Louisiana","Concordia Parish",22029,"High 2"
"LA","Louisiana","De Soto Parish",22031,"High 2"
"LA","Louisiana","East Baton Rouge Parish",22033,"High 3"
"LA","Louisiana","East Carroll Parish",22035,"High 2"
"LA","Louisiana","East Feliciana Parish",22037,"High 3"
"LA","Louisiana","Evangeline Parish",22039,"High 3"
"LA","Louisiana","Franklin Parish",22041,"High 2"
"LA","Louisiana","Grant Parish",22043,"High 2"
"LA","Louisiana","Iberia Parish",22045,"High 3"
"LA","Louisiana","Iberville Parish",22047,"High 3"
"LA","Louisiana","Jackson Parish",22049,"High 2"
"LA","Louisiana","Jefferson Parish",22051,"High 3"
"LA","Louisiana","Jefferson Davis Parish",22053,"High 3"
"LA","Louisiana","Lafayette Parish",22055,"High 3"
"LA","Louisiana","Lafourche Parish",22057,"High 3"
"LA","Louisiana","La Salle Parish",22059,"High 2"
"LA","Louisiana","Lincoln Parish",22061,"High 2"
"LA","Louisiana","Livingston Parish",22063,"High 3"
"LA","Louisiana","Madison Parish",22065,"High 2"
"LA","Louisiana","Morehouse Parish",22067,"High 2"
"LA","Louisiana","Natchitoches Parish",22069,"High 2"
"LA","Louisiana","Orleans Parish",22071,"High 3"
"LA","Louisiana","Ouachita Parish",22073,"High 2"
"LA","Louisiana","Plaquemines Parish",22075,"High 3"
"LA","Louisiana","Pointe Coupee Parish",22077,"High 3"
"LA","Louisiana","Rapides Parish",22079,"High 2"
"LA","Louisiana","Red River Parish",22081,"High 2"
"LA","Louisiana","Richland Parish",22083,"High 2"
"LA","Louisiana","Sabine Parish",22085,"High 2"
"LA","Louisiana","St. Bernard Parish",22087,"High 3"
"LA","Louisiana","St. Charles Parish",22089,"High 3"
"LA","Louisiana","St. Helena Parish",22091,"High 3"
"LA","Louisiana","St. James Parish",22093,"High 3"
"LA","Louisiana","St. John the Baptist Parish",22095,"High 3"
"LA","Louisiana","St. Landry Parish",22097,"High 3"
"LA","Louisiana","St. Martin Parish",22099,"High 3"
"LA","Louisiana","St. Mary Parish",22101,"High 3"
"LA","Louisiana","St. Tammany Parish",22103,"High 3"
"LA","Louisiana","Tangipahoa Parish",22105,"High 3"
"LA","Louisiana","Tensas Parish",22107,"High 2"
"LA","Louisiana","Terrebonne Parish",22109,"High 3"
"LA","Louisiana","Union Parish",22111,"High 2"
"LA","Louisiana","Vermilion Parish",22113,"High 3"
"LA","Louisiana","Vernon Parish",22115,"High 3"
"LA","Louisiana","Washington Parish",22117,"High 3"
"LA","Louisiana","Webster Parish",22119,"High 2"
"LA","Louisiana","West Baton Rouge Parish",22121,"High 3"
"LA","Louisiana","West Carroll Parish",22123,"High 2"
"LA","Louisiana","West Feliciana Parish",22125,"High 3"
"LA","Louisiana","Winn Parish",22127,"High 2"
"ME","Maine","Androscoggin County",23001,"Mid 2"
"ME","Maine","Aroostook County",23003,"Low 3"
"ME","Maine","Cumberland County",23005,"Mid 2"
"ME","Maine","Franklin County",23007,"Low 3"
"ME","Maine","Hancock County",23009,"Mid 2"
"ME","Maine","Kennebec County",23011,"Low 3"
"ME","Maine","Knox County",23013,"Mid 2"
"ME","Maine","Lincoln County",23015,"Mid 2"
"ME","Maine","Oxford County",23017,"Low 3"
"ME","Maine","Penobscot County",23019,"Low 3"
"ME","Maine","Piscataquis County",23021,"Low 3"
"ME","Maine","Sagadahoc County",23023,"Mid 2"
"ME","Maine","Somerset County",23025,"Low 3"
"ME","Maine","Waldo County",23027,"Low 3"
"ME","Maine","Washington County",23029,"Mid 2"
"ME","Maine","York County",23031,"Mid 2"
"MD","Maryland","Allegany County",24001,"Mid 3"
"MD","Maryland","Anne Arundel County",24003,"Mid 4"
"MD","Maryland","Baltimore County",24005,"Mid 4"
"MD","Maryland","Calvert County",24009,"High 1"
"MD","Maryland","Caroline County",24011,"Mid 4"
"MD","Maryland","Carroll County",24013,"Mid 4"
"MD","Maryland","Cecil County",24015,"Mid 4"
"MD","Maryland","Charles County",24017,"High 1"
"MD","Maryland","Dorchester County",24019,"Mid 4"
"MD","Maryland","Frederick County",24021,"Mid 3"
"MD","Maryland","Garrett County",24023,"Mid 2"
"MD","Maryland","Harford County",24025,"Mid 4"
"MD","Maryland","Howard County",24027,"Mid 4"
"MD","Maryland","Kent County",24029,"Mid 4"
"MD","Maryland","Montgomery County",24031,"Mid 4"
"MD","Maryland","Prince George's County",24033,"Mid 4"
"MD","Maryland","Queen Anne's County",24035,"Mid 4"
"MD","Maryland","St. Mary's County",24037,"Mid 4"
"MD","Maryland","Somerset County",24039,"Mid 4"
"MD","Maryland","Talbot County",24041,"Mid 4"
"MD","Maryland","Washington County",24043,"Mid 2"
"MD","Maryland","Wicomico County",24045,"Mid 4"
"MD","Maryland","Worcester County",24047,"Mid 4"
"MD","Maryland","Baltimore city",24510,"Mid 4"
"MA","Massachusetts","Barnstable County",25001,"Mid 3"
"MA","Massachusetts","Berkshire County",25003,"Mid 2"
"MA","Massachusetts","Bristol County",25005,"Mid 2"
"MA","Massachusetts","Dukes County",25007,"Mid 3"
"MA","Massachusetts","Essex County",25009,"Mid 2"
"MA","Massachusetts","Franklin County",25011,"Mid 2"
"MA","Massachusetts","Hampden County",25013,"Mid 2"
"MA","Massachusetts","Hampshire County",25015,"Mid 2"
"MA","Massachusetts","Middlesex County",25017,"Mid 2"
"MA","Massachusetts","Nantucket County",25019,"Mid 4"
"MA","Massachusetts","Norfolk County",25021,"Mid 2"
"MA","Massachusetts","Plymouth County",25023,"Mid 2"
"MA","Massachusetts","Suffolk County",25025,"Mid 2"
"MA","Massachusetts","Worcester County",25027,"Mid 2"
"MI","Michigan","Alcona County",26001,"Low 3"
"MI","Michigan","Alger County",26003,"Low 3"
"MI","Michigan","Allegan County",26005,"Mid 2"
"MI","Michigan","Alpena County",26007,"Low 3"
"MI","Michigan","Antrim County",26009,"Low 3"
"MI","Michigan","Arenac County",26011,"Low 3"
"MI","Michigan","Baraga County",26013,"Low 3"
"MI","Michigan","Barry County",26015,"Mid 2"
"MI","Michigan","Bay County",26017,"Low 3"
"MI","Michigan","Benzie County",26019,"Low 3"
"MI","Michigan","Berrien County",26021,"Mid 2"
"MI","Michigan","Branch County",26023,"Mid 2"
"MI","Michigan","Calhoun County",26025,"Mid 2"
"MI","Michigan","Cass County",26027,"Mid 2"
"MI","Michigan","Charlevoix County",26029,"Low 3"
"MI","Michigan","Cheboygan County",26031,"Low 3"
"MI","Michigan","Chippewa County",26033,"Low 3"
"MI","Michigan","Clare County",26035,"Mid 2"
"MI","Michigan","Clinton County",26037,"Mid 2"
"MI","Michigan","Crawford County",26039,"Low 3"
"MI","Michigan","Delta County",26041,"Low 3"
"MI","Michigan","Dickinson County",26043,"Low 3"
"MI","Michigan","Eaton County",26045,"Mid 2"
"MI","Michigan","Emmet County",26047,"Low 3"
"MI","Michigan","Genesee County",26049,"Mid 2"
"MI","Michigan","Gladwin County",26051,"Mid 2"
"MI","Michigan","Gogebic County",26053,"Low 3"
"MI","Michigan","Grand Traverse County",26055,"Low 3"
"MI","Michigan","Gratiot County",26057,"Low 3"
"MI","Michigan","Hillsdale County",26059,"Mid 2"
"MI","Michigan","Houghton County",26061,"Low 3"
"MI","Michigan","Huron County",26063,"Mid 2"
"MI","Michigan","Ingham County",26065,"Mid 2"
"MI","Michigan","Ionia County",26067,"Mid 2"
"MI","Michigan","Iosco County",26069,"Low 3"
"MI","Michigan","Iron County",26071,"Low 3"
"MI","Michigan","Isabella County",26073,"Mid 2"
"MI","Michigan","Jackson County",26075,"Mid 2"
"MI","Michigan","Kalamazoo County",26077,"Mid 2"
"MI","Michigan","Kalkaska County",26079,"Low 3"
"MI","Michigan","Kent County",26081,"Mid 2"
"MI","Michigan","Keweenaw County",26083,"Low 3"
"MI","Michigan","Lake County",26085,"Low 3"
"MI","Michigan","Lapeer County",26087,"Mid 2"
"MI","Michigan","Leelanau County",26089,"Low 3"
"MI","Michigan","Lenawee County",26091,"Mid 2"
"MI","Michigan","Livingston County",26093,"Mid 2"
"MI","Michigan","Luce County",26095,"Low 3"
"MI","Michigan","Mackinac County",26097,"Low 3"
"MI","Michigan","Macomb County",26099,"Mid 1"
"MI","Michigan","Manistee County",26101,"Mid 2"
"MI","Michigan","Marquette County",26103,"Low 3"
"MI","Michigan","Mason County",26105,"Mid 2"
"MI","Michigan","Mecosta County",26107,"Low 3"
"MI","Michigan","Menominee County",26109,"Mid 1"
"MI","Michigan","Midland County",26111,"Mid 2"
"MI","Michigan","Missaukee County",26113,"Low 3"
"MI","Michigan","Monroe County",26115,"Mid 2"
"MI","Michigan","Montcalm County",26117,"Low 3"
"MI","Michigan","Montmorency County",26119,"Low 3"
"MI","Michigan","Muskegon County",26121,"Mid 2"
"MI","Michigan","Newaygo County",26123,"Mid 2"
"MI","Michigan","Oakland County",26125,"Mid 2"
"MI","Michigan","Oceana County",26127,"Mid 2"
"MI","Michigan","Ogemaw County",26129,"Low 3"
"MI","Michigan","Ontonagon County",26131,"Low 3"
"MI","Michigan","Osceola County",26133,"Low 3"
"MI","Michigan","Oscoda County",26135,"Low 3"
"MI","Michigan","Otsego County",26137,"Low 3"
"MI","Michigan","Ottawa County",26139,"Mid 2"
"MI","Michigan","Presque Isle County",26141,"Low 3"
"MI","Michigan","Roscommon County",26143,"Low 3"
"MI","Michigan","Saginaw County",26145,"Low 3"
"MI","Michigan","St. Clair County",26147,"Mid 2"
"MI","Michigan","St. Joseph County",26149,"Mid 2"
"MI","Michigan","Sanilac County",26151,"Mid 2"
"MI","Michigan","Schoolcraft County",26153,"Low 3"
"MI","Michigan","Shiawassee County",26155,"Mid 2"
"MI","Michigan","Tuscola County",26157,"Mid 2"
"MI","Michigan","Van Buren County",26159,"Mid 1"
"MI","Michigan","Washtenaw County",26161,"Mid 2"
"MI","Michigan","Wayne County",26163,"Mid 2"
"MI","Michigan","Wexford County",26165,"Low 3"
"MN","Minnesota","Aitkin County",27001,"Low 3"
"MN","Minnesota","Anoka County",27003,"Mid 1"
"MN","Minnesota","Becker County",27005,"Low 3"
"MN","Minnesota","Beltrami County",27007,"Low 3"
"MN","Minnesota","Benton County",27009,"Mid 1"
"MN","Minnesota","Big Stone County",27011,"Mid 1"
"MN","Minnesota","Blue Earth County",27013,"Mid 1"
"MN","Minnesota","Brown County",27015,"Low 3"
"MN","Minnesota","Carlton County",27017,"Low 3"
"MN","Minnesota","Carver County",27019,"Mid 1"
"MN","Minnesota","Cass County",27021,"Low 3"
"MN","Minnesota","Chippewa County",27023,"Low 3"
"MN","Minnesota","Chisago County",27025,"Low 3"
"MN","Minnesota","Clay County",27027,"Low 3"
"MN","Minnesota","Clearwater County",27029,"Low 3"
"MN","Minnesota","Cook County",27031,"Low 2"
"MN","Minnesota","Cottonwood County",27033,"Mid 1"
"MN","Minnesota","Crow Wing County",27035,"Low 3"
"MN","Minnesota","Dakota County",27037,"Mid 1"
"MN","Minnesota","Dodge County",27039,"Low 3"
"MN","Minnesota","Douglas County",27041,"Mid 1"
"MN","Minnesota","Faribault County",27043,"Mid 1"
"MN","Minnesota","Fillmore County",27045,"Mid 1"
"MN","Minnesota","Freeborn County",27047,"Mid 1"
"MN","Minnesota","Goodhue County",27049,"Mid 1"
"MN","Minnesota","Grant County",27051,"Mid 1"
"MN","Minnesota","Hennepin County",27053,"Mid 1"
"MN","Minnesota","Houston County",27055,"Mid 1"
"MN","Minnesota","Hubbard County",27057,"Low 3"
"MN","Minnesota","Isanti County",27059,"Low 3"
"MN","Minnesota","Itasca County",27061,"Low 3"
"MN","Minnesota","Jackson County",27063,"Low 3"
"MN","Minnesota","Kanabec County",27065,"Low 3"
"MN","Minnesota","Kandiyohi County",27067,"Mid 1"
"MN","Minnesota","Kittson County",27069,"Mid 1"
"MN","Minnesota","Koochiching County",27071,"Low 3"
"MN","Minnesota","Lac qui Parle County",27073,"Mid 1"
"MN","Minnesota","Lake County",27075,"Low 2"
"MN","Minnesota","Lake of the Woods County",27077,"Low 3"
"MN","Minnesota","Le Sueur County",27079,"Mid 1"
"MN","Minnesota","Lincoln County",27081,"Low 3"
"MN","Minnesota","Lyon County",27083,"Mid 1"
"MN","Minnesota","McLeod County",27085,"Mid 1"
"MN","Minnesota","Mahnomen County",27087,"Low 3"
"MN","Minnesota","Marshall County",27089,"Low 3"
"MN","Minnesota","Martin County",27091,"Mid 1"
"MN","Minnesota","Meeker County",27093,"Mid 1"
"MN","Minnesota","Mille Lacs County",27095,"Mid 1"
"MN","Minnesota","Morrison County",27097,"Mid 1"
"MN","Minnesota","Mower County",27099,"Mid 1"
"MN","Minnesota","Murray County",27101,"Low 3"
"MN","Minnesota","Nicollet County",27103,"Low 3"
"MN","Minnesota","Nobles County",27105,"Mid 1"
"MN","Minnesota","Norman County",27107,"Low 3"
"MN","Minnesota","Olmsted County",27109,"Mid 1"
"MN","Minnesota","Otter Tail County",27111,"Mid 1"
"MN","Minnesota","Pennington County",27113,"Low 3"
"MN","Minnesota","Pine County",27115,"Low 3"
"MN","Minnesota","Pipestone County",27117,"Mid 1"
"MN","Minnesota","Polk County",27119,"Low 3"
"MN","Minnesota","Pope County",27121,"Mid 2"
"MN","Minnesota","Ramsey County",27123,"Mid 1"
"MN","Minnesota","Red Lake County",27125,"Low 3"
"MN","Minnesota","Redwood County",27127,"Low 3"
"MN","Minnesota","Renville County",27129,"Mid 1"
"MN","Minnesota","Rice County",27131,"Mid 1"
"MN","Minnesota","Rock County",27133,"Mid 2"
"MN","Minnesota","Roseau County",27135,"Low 3"
"MN","Minnesota","St. Louis County",27137,"Low 3"
"MN","Minnesota","Scott County",27139,"Mid 1"
"MN","Minnesota","Sherburne County",27141,"Mid 1"
"MN","Minnesota","Sibley County",27143,"Mid 1"
"MN","Minnesota","Stearns County",27145,"Mid 1"
"MN","Minnesota","Steele County",27147,"Mid 1"
"MN","Minnesota","Stevens County",27149,"Low 3"
"MN","Minnesota","Swift County",27151,"Mid 1"
"MN","Minnesota","Todd County",27153,"Low 3"
"MN","Minnesota","Traverse County",27155,"Low 3"
"MN","Minnesota","Wabasha County",27157,"Mid 1"
"MN","Minnesota","Wadena County",27159,"Low 3"
"MN","Minnesota","Waseca County",27161,"Mid 1"
"MN","Minnesota","Washington County",27163,"Mid 1"
"MN","Minnesota","Watonwan County",27165,"Mid 1"
"MN","Minnesota","Wilkin County",27167,"Mid 1"
"MN","Minnesota","Winona County",27169,"Mid 1"
"MN","Minnesota","Wright County",27171,"Mid 1"
"MN","Minnesota","Yellow Medicine County",27173,"Mid 1"
"MS","Mississippi","Adams County",28001,"High 2"
"MS","Mississippi","Alcorn County",28003,"High 1"
"MS","Mississippi","Amite County",28005,"High 2"
"MS","Mississippi","Attala County",28007,"High 2"
"MS","Mississippi","Benton County",28009,"High 1"
"MS","Mississippi","Bolivar County",28011,"High 2"
"MS","Mississippi","Calhoun County",28013,"High 1"
"MS","Mississippi","Carroll County",28015,"High 2"
"MS","Mississippi","Chickasaw County",28017,"High 1"
"MS","Mississippi","Choctaw County",28019,"High 2"
"MS","Mississippi","Claiborne County",28021,"High 2"
"MS","Mississippi","Clarke County",28023,"High 2"
"MS","Mississippi","Clay County",28025,"High 2"
"MS","Mississippi","Coahoma County",28027,"High 2"
"MS","Mississippi","Copiah County",28029,"High 2"
"MS","Mississippi","Covington County",28031,"High 3"
"MS","Mississippi","DeSoto County",28033,"High 1"
"MS","Mississippi","Forrest County",28035,"High 2"
"MS","Mississippi","Franklin County",28037,"High 2"
"MS","Mississippi","George County",28039,"High 2"
"MS","Mississippi","Greene County",28041,"High 2"
"MS","Mississippi","Grenada County",28043,"High 2"
"MS","Mississippi","Hancock County",28045,"High 3"
"MS","Mississippi","Harrison County",28047,"High 3"
"MS","Mississippi","Hinds County",28049,"High 2"
"MS","Mississippi","Holmes County",28051,"High 2"
"MS","Mississippi","Humphreys County",28053,"High 2"
"MS","Mississippi","Issaquena County",28055,"High 2"
"MS","Mississippi","Itawamba County",28057,"High 1"
"MS","Mississippi","Jackson County",28059,"High 3"
"MS","Mississippi","Jasper County",28061,"High 2"
"MS","Mississippi","Jefferson County",28063,"High 2"
"MS","Mississippi","Jefferson Davis County",28065,"High 3"
"MS","Mississippi","Jones County",28067,"High 2"
"MS","Mississippi","Kemper County",28069,"High 3"
"MS","Mississippi","Lafayette County",28071,"High 1"
"MS","Mississippi","Lamar County",28073,"High 2"
"MS","Mississippi","Lauderdale County",28075,"High 2"
"MS","Mississippi","Lawrence County",28077,"High 2"
"MS","Mississippi","Leake County",28079,"High 3"
"MS","Mississippi","Lee County",28081,"High 1"
"MS","Mississippi","Leflore County",28083,"High 2"
"MS","Mississippi","Lincoln County",28085,"High 2"
"MS","Mississippi","Lowndes County",28087,"High 2"
"MS","Mississippi","Madison County",28089,"High 2"
"MS","Mississippi","Marion County",28091,"High 3"
"MS","Mississippi","Marshall County",28093,"High 1"
"MS","Mississippi","Monroe County",28095,"Mid 4"
"MS","Mississippi","Montgomery County",28097,"High 2"
"MS","Mississippi","Neshoba County",28099,"High 3"
"MS","Mississippi","Newton County",28101,"High 2"
"MS","Mississippi","Noxubee County",28103,"High 2"
"MS","Mississippi","Oktibbeha County",28105,"High 2"
"MS","Mississippi","Panola County",28107,"High 1"
"MS","Mississippi","Pearl River County",28109,"High 3"
"MS","Mississippi","Perry County",28111,"High 2"
"MS","Mississippi","Pike County",28113,"High 2"
"MS","Mississippi","Pontotoc County",28115,"High 1"
"MS","Mississippi","Prentiss County",28117,"High 1"
"MS","Mississippi","Quitman County",28119,"High 2"
"MS","Mississippi","Rankin County",28121,"High 2"
"MS","Mississippi","Scott County",28123,"High 2"
"MS","Mississippi","Sharkey County",28125,"High 2"
"MS","Mississippi","Simpson County",28127,"High 2"
"MS","Mississippi","Smith County",28129,"High 2"
"MS","Mississippi","Stone County",28131,"High 3"
"MS","Mississippi","Sunflower County",28133,"High 2"
"MS","Mississippi","Tallahatchie County",28135,"High 2"
"MS","Mississippi","Tate County",28137,"High 1"
"MS","Mississippi","Tippah County",28139,"High 1"
"MS","Mississippi","Tishomingo County",28141,"High 1"
"MS","Mississippi","Tunica County",28143,"High 1"
"MS","Mississippi","Union County",28145,"High 1"
"MS","Mississippi","Walthall County",28147,"High 2"
"MS","Mississippi","Warren County",28149,"High 2"
"MS","Mississippi","Washington County",28151,"High 2"
"MS","Mississippi","Wayne County",28153,"High 2"
"MS","Mississippi","Webster County",28155,"High 2"
"MS","Mississippi","Wilkinson County",28157,"High 2"
"MS","Mississippi","Winston County",28159,"High 3"
"MS","Mississippi","Yalobusha County",28161,"High 1"
"MS","Mississippi","Yazoo County",28163,"High 2"
"MO","Missouri","Adair County",29001,"Mid 3"
"MO","Missouri","Andrew County",29003,"Mid 3"
"MO","Missouri","Atchison County",29005,"Mid 3"
"MO","Missouri","Audrain County",29007,"Mid 3"
"MO","Missouri","Barry County",29009,"Mid 3"
"MO","Missouri","Barton County",29011,"High 1"
"MO","Missouri","Bates County",29013,"Mid 3"
"MO","Missouri","Benton County",29015,"High 3"
"MO","Missouri","Bollinger County",29017,"High 1"
"MO","Missouri","Boone County",29019,"Mid 3"
"MO","Missouri","Buchanan County",29021,"Mid 3"
"MO","Missouri","Butler County",29023,"High 1"
"MO","Missouri","Caldwell County",29025,"Mid 3"
"MO","Missouri","Callaway County",29027,"Mid 3"
"MO","Missouri","Camden County",29029,"Mid 3"
"MO","Missouri","Cape Girardeau County",29031,"High 1"
"MO","Missouri","Carroll County",29033,"Mid 3"
"MO","Missouri","Carter County",29035,"High 1"
"MO","Missouri","Cass County",29037,"Mid 3"
"MO","Missouri","Cedar County",29039,"Mid 3"
"MO","Missouri","Chariton County",29041,"High 3"
"MO","Missouri","Christian County",29043,"Mid 3"
"MO","Missouri","Clark County",29045,"Mid 3"
"MO","Missouri","Clay County",29047,"Mid 3"
"MO","Missouri","Clinton County",29049,"Mid 3"
"MO","Missouri","Cole County",29051,"Mid 3"
"MO","Missouri","Cooper County",29053,"Mid 3"
"MO","Missouri","Crawford County",29055,"Mid 3"
"MO","Missouri","Dade County",29057,"Mid 3"
"MO","Missouri","Dallas County",29059,"Mid 3"
"MO","Missouri","Daviess County",29061,"Mid 3"
"MO","Missouri","DeKalb County",29063,"Mid 3"
"MO","Missouri","Dent County",29065,"Mid 3"
"MO","Missouri","Douglas County",29067,"Mid 3"
"MO","Missouri","Dunklin County",29069,"High 1"
"MO","Missouri","Franklin County",29071,"Mid 3"
"MO","Missouri","Gasconade County",29073,"Mid 3"
"MO","Missouri","Gentry County",29075,"High 3"
"MO","Missouri","Greene County",29077,"Mid 3"
"MO","Missouri","Grundy County",29079,"Mid 3"
"MO","Missouri","Harrison County",29081,"Mid 1"
"MO","Missouri","Henry County",29083,"Mid 3"
"MO","Missouri","Hickory County",29085,"High 3"
"MO","Missouri","Holt County",29087,"Mid 3"
"MO","Missouri","Howard County",29089,"Mid 3"
"MO","Missouri","Howell County",29091,"Mid 3"
"MO","Missouri","Iron County",29093,"High 1"
"MO","Missouri","Jackson County",29095,"Mid 3"
"MO","Missouri","Jasper County",29097,"Mid 3"
"MO","Missouri","Jefferson County",29099,"Mid 3"
"MO","Missouri","Johnson County",29101,"Mid 3"
"MO","Missouri","Knox County",29103,"Mid 3"
"MO","Missouri","Laclede County",29105,"Mid 3"
"MO","Missouri","Lafayette County",29107,"Mid 3"
"MO","Missouri","Lawrence County",29109,"Mid 3"
"MO","Missouri","Lewis County",29111,"Mid 3"
"MO","Missouri","Lincoln County",29113,"Mid 3"
"MO","Missouri","Linn County",29115,"Mid 3"
"MO","Missouri","Livingston County",29117,"Mid 3"
"MO","Missouri","McDonald County",29119,"High 1"
"MO","Missouri","Macon County",29121,"Mid 3"
"MO","Missouri","Madison County",29123,"High 1"
"MO","Missouri","Maries County",29125,"Mid 3"
"MO","Missouri","Marion County",29127,"Mid 1"
"MO","Missouri","Mercer County",29129,"Mid 1"
"MO","Missouri","Miller County",29131,"Mid 3"
"MO","Missouri","Mississippi County",29133,"High 1"
"MO","Missouri","Moniteau County",29135,"Mid 3"
"MO","Missouri","Monroe County",29137,"High 3"
"MO","Missouri","Montgomery County",29139,"Mid 3"
"MO","Missouri","Morgan County",29141,"Mid 3"
"MO","Missouri","New Madrid County",29143,"High 1"
"MO","Missouri","Newton County",29145,"Mid 3"
"MO","Missouri","Nodaway County",29147,"High 3"
"MO","Missouri","Oregon County",29149,"Mid 3"
"MO","Missouri","Osage County",29151,"Mid 3"
"MO","Missouri","Ozark County",29153,"Mid 3"
"MO","Missouri","Pemiscot County",29155,"High 1"
"MO","Missouri","Perry County",29157,"Mid 3"
"MO","Missouri","Pettis County",29159,"Mid 3"
"MO","Missouri","Phelps County",29161,"Mid 3"
"MO","Missouri","Pike County",29163,"Mid 3"
"MO","Missouri","Platte County",29165,"Mid 3"
"MO","Missouri","Polk County",29167,"Mid 3"
"MO","Missouri","Pulaski County",29169,"Mid 3"
"MO","Missouri","Putnam County",29171,"Mid 3"
"MO","Missouri","Ralls County",29173,"Mid 1"
"MO","Missouri","Randolph County",29175,"High 3"
"MO","Missouri","Ray County",29177,"Mid 3"
"MO","Missouri","Reynolds County",29179,"High 1"
"MO","Missouri","Ripley County",29181,"High 1"
"MO","Missouri","St. Charles County",29183,"Mid 3"
"MO","Missouri","St. Clair County",29185,"Mid 3"
"MO","Missouri","Ste. Genevieve County",29186,"High 1"
"MO","Missouri","St. Francois County",29187,"High 1"
"MO","Missouri","St. Louis County",29189,"Mid 3"
"MO","Missouri","Saline County",29195,"Mid 3"
"MO","Missouri","Schuyler County",29197,"Mid 3"
"MO","Missouri","Scotland County",29199,"Mid 3"
"MO","Missouri","Scott County",29201,"High 1"
"MO","Missouri","Shannon County",29203,"Mid 3"
"MO","Missouri","Shelby County",29205,"High 3"
"MO","Missouri","Stoddard County",29207,"High 1"
"MO","Missouri","Stone County",29209,"Mid 3"
"MO","Missouri","Sullivan County",29211,"Mid 3"
"MO","Missouri","Taney County",29213,"Mid 3"
"MO","Missouri","Texas County",29215,"Mid 3"
"MO","Missouri","Vernon County",29217,"High 1"
"MO","Missouri","Warren County",29219,"Mid 3"
"MO","Missouri","Washington County",29221,"High 1"
"MO","Missouri","Wayne County",29223,"High 1"
"MO","Missouri","Webster County",29225,"Mid 3"
"MO","Missouri","Worth County",29227,"High 3"
"MO","Missouri","Wright County",29229,"Mid 3"
"MO","Missouri","St. Louis city",29510,"Mid 3"
"MT","Montana","Beaverhead County",30001,"Low 2"
"MT","Montana","Big Horn County",30003,"Low 2"
"MT","Montana","Blaine County",30005,"Low 2"
"MT","Montana","Broadwater County",30007,"Low 2"
"MT","Montana","Carbon County",30009,"Low 1"
"MT","Montana","Carter County",30011,"Low 2"
"MT","Montana","Cascade County",30013,"Low 2"
"MT","Montana","Chouteau County",30015,"Low 2"
"MT","Montana","Custer County",30017,"Low 2"
"MT","Montana","Daniels County",30019,"Low 2"
"MT","Montana","Dawson County",30021,"Low 2"
"MT","Montana","Deer Lodge County",30023,"Low 1"
"MT","Montana","Fallon County",30025,"Low 2"
"MT","Montana","Fergus County",30027,"Low 2"
"MT","Montana","Flathead County",30029,"Low 2"
"MT","Montana","Gallatin County",30031,"Low 2"
"MT","Montana","Garfield County",30033,"Low 2"
"MT","Montana","Glacier County",30035,"Low 2"
"MT","Montana","Golden Valley County",30037,"Low 2"
"MT","Montana","Granite County",30039,"Low 2"
"MT","Montana","Hill County",30041,"Low 2"
"MT","Montana","Jefferson County",30043,"Low 1"
"MT","Montana","Judith Basin County",30045,"Low 2"
"MT","Montana","Lake County",30047,"Low 2"
"MT","Montana","Lewis and Clark County",30049,"Low 2"
"MT","Montana","Liberty County",30051,"Low 2"
"MT","Montana","Lincoln County",30053,"Low 2"
"MT","Montana","McCone County",30055,"Low 2"
"MT","Montana","Madison County",30057,"Low 2"
"MT","Montana","Meagher County",30059,"Low 2"
"MT","Montana","Mineral County",30061,"Low 1"
"MT","Montana","Missoula County",30063,"Low 2"
"MT","Montana","Musselshell County",30065,"Low 2"
"MT","Montana","Park County",30067,"Low 2"
"MT","Montana","Petroleum County",30069,"Low 2"
"MT","Montana","Phillips County",30071,"Low 2"
"MT","Montana","Pondera County",30073,"Low 2"
"MT","Montana","Powder River County",30075,"Low 2"
"MT","Montana","Powell County",30077,"Low 2"
"MT","Montana","Prairie County",30079,"Low 2"
"MT","Montana","Ravalli County",30081,"Low 2"
"MT","Montana","Richland County",30083,"Low 2"
"MT","Montana","Roosevelt County",30085,"Low 2"
"MT","Montana","Rosebud County",30087,"Low 2"
"MT","Montana","Sanders County",30089,"Low 1"
"MT","Montana","Sheridan County",30091,"Low 3"
